experiment_id,timestamp_utc,git_head,mode,seed,cpu_affinity,size_bytes,element_count,index_bytes,combined_working_set_bytes,condition,trial,execution_order,repeats,accesses,elapsed_ns,ns_per_access,useful_gib_per_second,checksum_observed,checksum_expected,checksum_pass
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,C_RANDOM_INDEX,1,2,245,2007040,813100,0.40512396364795916,18.39086616806051,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,C_RANDOM_INDEX,2,3,245,2007040,789800,0.39351482780612246,18.93341767694353,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,0,65536,A_DIRECT,1,4,245,2007040,780500,0.38888113839285715,19.15901765695067,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,D_POINTER_CHASE,1,5,245,2007040,4831300,2.407176737882653,3.0951531226067517,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,B_SEQ_INDEX,2,6,245,2007040,782100,0.38967833227040816,19.119822632975325,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,0,65536,A_DIRECT,2,7,245,2007040,781800,0.3895288584183674,19.127159479726274,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,D_POINTER_CHASE,2,8,245,2007040,4779500,2.381367586096939,3.1286982490323254,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,B_SEQ_INDEX,3,9,245,2007040,818400,0.4077646683673469,18.27176598393206,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,D_POINTER_CHASE,3,10,245,2007040,4914700,2.44873046875,3.0426299227318045,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,0,65536,A_DIRECT,3,11,245,2007040,776800,0.3870376275510204,19.250274563916065,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,B_SEQ_INDEX,4,12,245,2007040,787000,0.39211973852040816,19.00077926461245,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,C_RANDOM_INDEX,3,13,245,2007040,931400,0.46406648596938777,16.054985270828862,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,D_POINTER_CHASE,4,14,245,2007040,4761000,2.372150031887755,3.1408555516173076,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,C_RANDOM_INDEX,4,15,245,2007040,792900,0.39505939094387754,18.85939372083491,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,D_POINTER_CHASE,5,16,245,2007040,4768300,2.375787228954082,3.1360470778369653,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,0,65536,A_DIRECT,4,17,245,2007040,792300,0.3947604432397959,18.873675730468257,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,C_RANDOM_INDEX,5,18,245,2007040,880600,0.43875558035714285,16.981164298489666,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,D_POINTER_CHASE,6,19,245,2007040,4854400,2.4186862244897958,3.080424621219924,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,D_POINTER_CHASE,7,20,245,2007040,4766600,2.3749402104591835,3.1371655438362773,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,B_SEQ_INDEX,5,21,245,2007040,783800,0.39052535076530615,19.07835325497576,1026600960.0,1026600960.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,0,65536,A_DIRECT,5,22,245,2007040,781100,0.38918008609693877,19.144300705735503,1026600960.0,1026600960.0,True
